start_timestamp,sequence,cat,class_product,size,class_weight,start_timestamp,seconds
2021-01-13 08:55:51,Utilities News Social,N,2,3,1.0,2021-01-13 08:55:51,26.0
2021-01-13 09:10:22,Utilities Shopping News,P,1,3,0.5,2021-01-13 09:10:22,152.0
2021-01-13 09:24:52,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-13 09:24:52,195.0
2021-01-13 09:39:23, Social News,P,1,3,0.5,2021-01-13 09:39:23,49.0
2021-01-13 09:53:53,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-13 09:53:53,5.0
2021-01-13 10:08:24, Social News,N,2,3,1.0,2021-01-13 10:08:24,132.0
2021-01-13 10:22:55,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-13 10:22:55,89.0
2021-01-13 10:37:25, Social News,N,2,3,1.0,2021-01-13 10:37:25,69.0
2021-01-13 10:51:56,Utilities News Social,P,1,3,0.5,2021-01-13 10:51:56,179.0
2021-01-13 11:06:26,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-13 11:06:26,60.0
2021-01-13 11:20:57,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-13 11:20:57,103.0
2021-01-13 11:35:28,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-13 11:35:28,26.0
2021-01-13 11:49:58,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-13 11:49:58,78.0
2021-01-13 12:04:29,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-13 12:04:29,49.0
2021-01-13 12:18:59, Social News,N,2,3,1.0,2021-01-13 12:18:59,228.0
2021-01-13 12:33:30,Utilities News Social,P,1,3,0.5,2021-01-13 12:33:30,69.0
2021-01-13 12:48:01,Calendar Email Utilities Utliities,G,3,4,2.0,2021-01-13 12:48:01,75.0
2021-01-13 13:02:31, Social News,P,1,3,0.5,2021-01-13 13:02:31,24.0
2021-01-13 13:17:02, Social News,P,1,3,0.5,2021-01-13 13:17:02,166.0
2021-01-13 13:31:32,Utilities News Social,P,1,3,0.5,2021-01-13 13:31:32,9.0
2021-01-13 13:46:03,Intelligence Email File Writing,G,3,4,2.0,2021-01-13 13:46:03,102.0
2021-01-13 14:00:34,Utilities News Social,P,1,3,0.5,2021-01-13 14:00:34,70.0
2021-01-13 14:15:04,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-13 14:15:04,7.0
2021-01-13 14:29:35,Utilities News Social,N,2,3,1.0,2021-01-13 14:29:35,7.0
2021-01-13 14:44:05,Intelligence Email File Writing,G,3,4,2.0,2021-01-13 14:44:05,30.0
2021-01-13 14:58:36, Social News,P,1,3,0.5,2021-01-13 14:58:36,158.0
2021-01-13 15:13:07,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-13 15:13:07,39.0
2021-01-13 15:27:37,Utilities News Social,N,2,3,1.0,2021-01-13 15:27:37,25.0
2021-01-13 15:42:08,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-13 15:42:08,205.0
2021-01-13 15:56:38,Utilities News Social,N,2,3,1.0,2021-01-13 15:56:38,62.0
2021-01-13 16:11:09,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-13 16:11:09,87.0
2021-01-13 16:25:40,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-13 16:25:40,81.0
2021-01-13 16:40:10, Social News,P,1,3,0.5,2021-01-13 16:40:10,50.0
2021-01-13 16:54:41,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-13 16:54:41,148.0
2021-01-13 17:09:11,Utilities Shopping News,N,2,3,1.0,2021-01-13 17:09:11,34.0
2021-01-13 17:23:42,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-13 17:23:42,32.0
2021-01-13 17:38:13,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-13 17:38:13,111.0
2021-01-13 17:52:43,Intelligence Email File Writing,G,3,4,2.0,2021-01-13 17:52:43,160.0
2021-01-13 18:07:14, Social News,P,1,3,0.5,2021-01-13 18:07:14,6.0
2021-01-13 18:21:44,Utilities Shopping News,N,2,3,1.0,2021-01-13 18:21:44,92.0
2021-01-13 18:36:15,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-13 18:36:15,75.0
2021-01-13 18:50:46,Utilities News Social,N,2,3,1.0,2021-01-13 18:50:46,33.0
2021-01-13 19:05:16,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-13 19:05:16,51.0
2021-01-13 19:19:47,Utilities Shopping News,N,2,3,1.0,2021-01-13 19:19:47,104.0
2021-01-13 19:34:17,Intelligence Email File Writing,G,3,4,2.0,2021-01-13 19:34:17,96.0
2021-01-13 19:48:48, Social News,P,1,3,0.5,2021-01-13 19:48:48,95.0
2021-01-13 20:03:19,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-13 20:03:19,76.0
2021-01-13 20:17:49,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-13 20:17:49,9.0
2021-01-13 20:32:20,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-13 20:32:20,7.0
2021-01-13 20:46:50,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-13 20:46:50,22.0
2021-01-13 21:01:21, Social News,N,2,3,1.0,2021-01-13 21:01:21,223.0
2021-01-13 21:15:52,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-13 21:15:52,161.0
2021-01-13 21:30:22,Intelligence Email File Writing,G,3,4,2.0,2021-01-13 21:30:22,22.0
2021-01-13 21:44:53, Social News,P,1,3,0.5,2021-01-13 21:44:53,75.0
2021-01-13 21:59:23,Utilities Shopping News,P,1,3,0.5,2021-01-13 21:59:23,17.0
2021-01-13 22:13:54,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-13 22:13:54,100.0
2021-01-13 22:28:25,Utilities News Social,P,1,3,0.5,2021-01-13 22:28:25,15.0
2021-01-13 22:42:55,Utilities News Social,N,2,3,1.0,2021-01-13 22:42:55,160.0
2021-01-13 22:57:26, Social News,N,2,3,1.0,2021-01-13 22:57:26,74.0
2021-01-13 23:11:56,Utilities Shopping News,N,2,3,1.0,2021-01-13 23:11:56,21.0
2021-01-13 23:26:27,Utilities News Social,P,1,3,0.5,2021-01-13 23:26:27,203.0
2021-01-13 23:40:58,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-13 23:40:58,46.0
2021-01-13 23:55:28,Utilities News Social,N,2,3,1.0,2021-01-13 23:55:28,60.0
2021-01-14 00:09:59,Utilities Shopping News,N,2,3,1.0,2021-01-14 00:09:59,77.0
2021-01-14 00:24:29, Social News,N,2,3,1.0,2021-01-14 00:24:29,18.0
2021-01-14 00:39:00, Social News,N,2,3,1.0,2021-01-14 00:39:00,113.0
2021-01-14 00:53:31, Social News,P,1,3,0.5,2021-01-14 00:53:31,63.0
2021-01-14 01:08:01,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-14 01:08:01,55.0
2021-01-14 01:22:32,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 01:22:32,42.0
2021-01-14 01:37:02,Utilities Shopping News,P,1,3,0.5,2021-01-14 01:37:02,117.0
2021-01-14 01:51:33,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-14 01:51:33,25.0
2021-01-14 02:06:04,Utilities Shopping News,P,1,3,0.5,2021-01-14 02:06:04,98.0
2021-01-14 02:20:34,Utilities Shopping News,P,1,3,0.5,2021-01-14 02:20:34,179.0
2021-01-14 02:35:05,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 02:35:05,143.0
2021-01-14 02:49:35,Utilities News Social,P,1,3,0.5,2021-01-14 02:49:35,109.0
2021-01-14 03:04:06,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-14 03:04:06,3.0
2021-01-14 03:18:37,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-14 03:18:37,98.0
2021-01-14 03:33:07,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 03:33:07,176.0
2021-01-14 03:47:38,Utilities Shopping News,N,2,3,1.0,2021-01-14 03:47:38,79.0
2021-01-14 04:02:08,Utilities Shopping News,P,1,3,0.5,2021-01-14 04:02:08,89.0
2021-01-14 04:16:39,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-14 04:16:39,87.0
2021-01-14 04:31:10,Utilities News Social,N,2,3,1.0,2021-01-14 04:31:10,46.0
2021-01-14 04:45:40, Social News,N,2,3,1.0,2021-01-14 04:45:40,37.0
2021-01-14 05:00:11,Utilities News Social,N,2,3,1.0,2021-01-14 05:00:11,77.0
2021-01-14 05:14:41,Utilities News Social,N,2,3,1.0,2021-01-14 05:14:41,19.0
2021-01-14 05:29:12,Utilities Shopping News,P,1,3,0.5,2021-01-14 05:29:12,13.0
2021-01-14 05:43:43,Utilities Shopping News,P,1,3,0.5,2021-01-14 05:43:43,153.0
2021-01-14 05:58:13,Utilities Shopping News,N,2,3,1.0,2021-01-14 05:58:13,61.0
2021-01-14 06:12:44,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-14 06:12:44,46.0
2021-01-14 06:27:14,Utilities News Social,N,2,3,1.0,2021-01-14 06:27:14,36.0
2021-01-14 06:41:45,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-14 06:41:45,15.0
2021-01-14 06:56:16,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-14 06:56:16,100.0
2021-01-14 07:10:46,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-14 07:10:46,14.0
2021-01-14 07:25:17,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 07:25:17,83.0
2021-01-14 07:39:47,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-14 07:39:47,113.0
2021-01-14 07:54:18,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 07:54:18,93.0
2021-01-14 08:08:49,Utilities News Social,P,1,3,0.5,2021-01-14 08:08:49,150.0
2021-01-14 08:23:19, Social News,P,1,3,0.5,2021-01-14 08:23:19,19.0
2021-01-14 08:37:50,Utilities News Social,N,2,3,1.0,2021-01-14 08:37:50,20.0
2021-01-14 08:52:20,Utilities News Social,N,2,3,1.0,2021-01-14 08:52:20,29.0
2021-01-14 09:06:51,Utilities News Social,N,2,3,1.0,2021-01-14 09:06:51,79.0
2021-01-14 09:21:22,Utilities News Social,P,1,3,0.5,2021-01-14 09:21:22,106.0
2021-01-14 09:35:52,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-14 09:35:52,27.0
2021-01-14 09:50:23,Utilities Shopping News,P,1,3,0.5,2021-01-14 09:50:23,71.0
2021-01-14 10:04:53,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-14 10:04:53,42.0
2021-01-14 10:19:24,Utilities News Social,P,1,3,0.5,2021-01-14 10:19:24,13.0
2021-01-14 10:33:55, Social News,N,2,3,1.0,2021-01-14 10:33:55,62.0
2021-01-14 10:48:25,Utilities News Social,P,1,3,0.5,2021-01-14 10:48:25,168.0
2021-01-14 11:02:56,Utilities Shopping News,N,2,3,1.0,2021-01-14 11:02:56,76.0
2021-01-14 11:17:26,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 11:17:26,113.0
2021-01-14 11:31:57,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-14 11:31:57,132.0
2021-01-14 11:46:28,Utilities News Social,P,1,3,0.5,2021-01-14 11:46:28,118.0
2021-01-14 12:00:58,Utilities News Social,P,1,3,0.5,2021-01-14 12:00:58,221.0
2021-01-14 12:15:29, Social News,P,1,3,0.5,2021-01-14 12:15:29,148.0
2021-01-14 12:29:59,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-14 12:29:59,75.0
2021-01-14 12:44:30, Social News,P,1,3,0.5,2021-01-14 12:44:30,42.0
2021-01-14 12:59:01,Utilities News Social,N,2,3,1.0,2021-01-14 12:59:01,56.0
2021-01-14 13:13:31,Utilities News Social,P,1,3,0.5,2021-01-14 13:13:31,157.0
2021-01-14 13:28:02,Utilities Shopping News,N,2,3,1.0,2021-01-14 13:28:02,129.0
2021-01-14 13:42:32,Utilities News Social,N,2,3,1.0,2021-01-14 13:42:32,156.0
2021-01-14 13:57:03,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-14 13:57:03,16.0
2021-01-14 14:11:34,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 14:11:34,69.0
2021-01-14 14:26:04,Utilities News Social,N,2,3,1.0,2021-01-14 14:26:04,127.0
2021-01-14 14:40:35, Social News,P,1,3,0.5,2021-01-14 14:40:35,87.0
2021-01-14 14:55:05,Utilities Shopping News,P,1,3,0.5,2021-01-14 14:55:05,61.0
2021-01-14 15:09:36,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-14 15:09:36,106.0
2021-01-14 15:24:07,Utilities Shopping News,P,1,3,0.5,2021-01-14 15:24:07,36.0
2021-01-14 15:38:37,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 15:38:37,141.0
2021-01-14 15:53:08,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-14 15:53:08,67.0
2021-01-14 16:07:38,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 16:07:38,44.0
2021-01-14 16:22:09,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-14 16:22:09,72.0
2021-01-14 16:36:40,Utilities Shopping News,N,2,3,1.0,2021-01-14 16:36:40,114.0
2021-01-14 16:51:10,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-14 16:51:10,45.0
2021-01-14 17:05:41,Utilities Shopping News,P,1,3,0.5,2021-01-14 17:05:41,9.0
2021-01-14 17:20:11,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-14 17:20:11,11.0
2021-01-14 17:34:42,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-14 17:34:42,4.0
2021-01-14 17:49:13,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-14 17:49:13,35.0
2021-01-14 18:03:43, Social News,P,1,3,0.5,2021-01-14 18:03:43,109.0
2021-01-14 18:18:14, Social News,N,2,3,1.0,2021-01-14 18:18:14,182.0
2021-01-14 18:32:44,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 18:32:44,104.0
2021-01-14 18:47:15,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-14 18:47:15,100.0
2021-01-14 19:01:46,Utilities Shopping News,N,2,3,1.0,2021-01-14 19:01:46,39.0
2021-01-14 19:16:16,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-14 19:16:16,28.0
2021-01-14 19:30:47,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-14 19:30:47,168.0
2021-01-14 19:45:17,Utilities News Social,P,1,3,0.5,2021-01-14 19:45:17,113.0
2021-01-14 19:59:48,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 19:59:48,124.0
2021-01-14 20:14:19, Social News,P,1,3,0.5,2021-01-14 20:14:19,10.0
2021-01-14 20:28:49,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-14 20:28:49,12.0
2021-01-14 20:43:20,Utilities News Social,P,1,3,0.5,2021-01-14 20:43:20,172.0
2021-01-14 20:57:50,Utilities Shopping News,P,1,3,0.5,2021-01-14 20:57:50,12.0
2021-01-14 21:12:21,Utilities News Social,P,1,3,0.5,2021-01-14 21:12:21,99.0
2021-01-14 21:26:52,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 21:26:52,142.0
2021-01-14 21:41:22,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-14 21:41:22,3.0
2021-01-14 21:55:53,Intelligence Email File Writing,G,3,4,2.0,2021-01-14 21:55:53,65.0
2021-01-14 22:10:23,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-14 22:10:23,20.0
2021-01-14 22:24:54, Social News,P,1,3,0.5,2021-01-14 22:24:54,75.0
2021-01-14 22:39:25,Utilities Shopping News,P,1,3,0.5,2021-01-14 22:39:25,87.0
2021-01-14 22:53:55,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-14 22:53:55,77.0
2021-01-14 23:08:26,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-14 23:08:26,32.0
2021-01-14 23:22:56,Utilities News Social,N,2,3,1.0,2021-01-14 23:22:56,18.0
2021-01-14 23:37:27,Utilities Shopping News,P,1,3,0.5,2021-01-14 23:37:27,95.0
2021-01-14 23:51:58,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-14 23:51:58,34.0
2021-01-15 00:06:28,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 00:06:28,0.0
2021-01-15 00:20:59,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 00:20:59,108.0
2021-01-15 00:35:29,Utilities Shopping News,P,1,3,0.5,2021-01-15 00:35:29,8.0
2021-01-15 00:50:00,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 00:50:00,82.0
2021-01-15 01:04:31, Social News,P,1,3,0.5,2021-01-15 01:04:31,129.0
2021-01-15 01:19:01,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-15 01:19:01,39.0
2021-01-15 01:33:32, Social News,P,1,3,0.5,2021-01-15 01:33:32,126.0
2021-01-15 01:48:02,Utilities News Social,N,2,3,1.0,2021-01-15 01:48:02,45.0
2021-01-15 02:02:33,Utilities Shopping News,P,1,3,0.5,2021-01-15 02:02:33,23.0
2021-01-15 02:17:04,Utilities News Social,N,2,3,1.0,2021-01-15 02:17:04,107.0
2021-01-15 02:31:34,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-01-15 02:31:34,90.0
2021-01-15 02:46:05,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 02:46:05,121.0
2021-01-15 03:00:35,Utilities Shopping News,P,1,3,0.5,2021-01-15 03:00:35,71.0
2021-01-15 03:15:06,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-15 03:15:06,189.0
2021-01-15 03:29:37,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 03:29:37,20.0
2021-01-15 03:44:07,Utilities News Social,P,1,3,0.5,2021-01-15 03:44:07,158.0
2021-01-15 03:58:38,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-15 03:58:38,110.0
2021-01-15 04:13:08,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-15 04:13:08,111.0
2021-01-15 04:27:39, Social News,P,1,3,0.5,2021-01-15 04:27:39,34.0
2021-01-15 04:42:10,Utilities News Social,N,2,3,1.0,2021-01-15 04:42:10,4.0
2021-01-15 04:56:40,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 04:56:40,109.0
2021-01-15 05:11:11,Utilities News Social,P,1,3,0.5,2021-01-15 05:11:11,27.0
2021-01-15 05:25:41,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-15 05:25:41,9.0
2021-01-15 05:40:12,Utilities News Social,P,1,3,0.5,2021-01-15 05:40:12,49.0
2021-01-15 05:54:43,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 05:54:43,22.0
2021-01-15 06:09:13,Utilities News Social,N,2,3,1.0,2021-01-15 06:09:13,12.0
2021-01-15 06:23:44,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-15 06:23:44,26.0
2021-01-15 06:38:14,Utilities News Social,N,2,3,1.0,2021-01-15 06:38:14,57.0
2021-01-15 06:52:45,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 06:52:45,72.0
2021-01-15 07:07:16,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-15 07:07:16,69.0
2021-01-15 07:21:46, Social News,P,1,3,0.5,2021-01-15 07:21:46,31.0
2021-01-15 07:36:17,Utilities Shopping News,N,2,3,1.0,2021-01-15 07:36:17,69.0
2021-01-15 07:50:47, Social News,N,2,3,1.0,2021-01-15 07:50:47,78.0
2021-01-15 08:05:18,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-15 08:05:18,123.0
2021-01-15 08:19:49,Utilities Shopping News,P,1,3,0.5,2021-01-15 08:19:49,184.0
2021-01-15 08:34:19,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 08:34:19,85.0
2021-01-15 08:48:50,Utilities News Social,P,1,3,0.5,2021-01-15 08:48:50,63.0
2021-01-15 09:03:20,Utilities Shopping News,N,2,3,1.0,2021-01-15 09:03:20,151.0
2021-01-15 09:17:51,Utilities News Social,N,2,3,1.0,2021-01-15 09:17:51,34.0
2021-01-15 09:32:22, Social News,P,1,3,0.5,2021-01-15 09:32:22,119.0
2021-01-15 09:46:52, Social News,P,1,3,0.5,2021-01-15 09:46:52,56.0
2021-01-15 10:01:23,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-15 10:01:23,208.0
2021-01-15 10:15:53,Utilities Shopping News,N,2,3,1.0,2021-01-15 10:15:53,64.0
2021-01-15 10:30:24,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 10:30:24,9.0
2021-01-15 10:44:55,Utilities Shopping News,N,2,3,1.0,2021-01-15 10:44:55,5.0
2021-01-15 10:59:25,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-15 10:59:25,284.0
2021-01-15 11:13:56,Utilities Shopping News,N,2,3,1.0,2021-01-15 11:13:56,104.0
2021-01-15 11:28:26,Utilities Shopping News,N,2,3,1.0,2021-01-15 11:28:26,57.0
2021-01-15 11:42:57,Utilities News Social,P,1,3,0.5,2021-01-15 11:42:57,119.0
2021-01-15 11:57:28,Utilities Photos Music Social News ,P,1,6,1.0,2021-01-15 11:57:28,92.0
2021-01-15 12:11:58, Social News,N,2,3,1.0,2021-01-15 12:11:58,87.0
2021-01-15 12:26:29, Social News,P,1,3,0.5,2021-01-15 12:26:29,3.0
2021-01-15 12:40:59,News Shopping  Browsers Social ,P,1,6,1.0,2021-01-15 12:40:59,11.0
2021-01-15 12:55:30,Intelligence Email File Writing,G,3,4,2.0,2021-01-15 12:55:30,45.0
2021-01-15 13:10:01,Utilities Shopping News,P,1,3,0.5,2021-01-15 13:10:01,116.0
2021-01-15 13:24:31,Utilities News Social,P,1,3,0.5,2021-01-15 13:24:31,47.0
2021-01-15 13:39:02,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-01-15 13:39:02,61.0
2021-01-15 13:53:32,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 13:53:32,144.0
2021-01-15 14:08:03,Utilities News Social,N,2,3,1.0,2021-01-15 14:08:03,31.0
2021-01-15 14:22:34, Social News,N,2,3,1.0,2021-01-15 14:22:34,65.0
2021-01-15 14:37:04,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 14:37:04,40.0
2021-01-15 14:51:35,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 14:51:35,88.0
2021-01-15 15:06:05,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 15:06:05,201.0
2021-01-15 15:20:36,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-15 15:20:36,4.0
2021-01-15 15:35:07,Utilities Shopping News,P,1,3,0.5,2021-01-15 15:35:07,154.0
2021-01-15 15:49:37,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-01-15 15:49:37,108.0
2021-01-15 16:04:08,Utilities Photos Music Social News ,N,2,6,2.0,2021-01-15 16:04:08,87.0
2021-01-15 16:18:38,Utilities News Social,N,2,3,1.0,2021-01-15 16:18:38,3.0
2021-01-15 16:33:09,Utilities Shopping News,N,2,3,1.0,2021-01-15 16:33:09,214.0
2021-01-15 16:47:40,Calendar Email Utilities Utliities,G,3,4,2.0,2021-01-15 16:47:40,159.0
2021-01-15 17:02:10,Calendar Email Utilities Utliities,G,3,4,2.0,2021-01-15 17:02:10,107.0
2021-01-15 17:16:41,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 17:16:41,30.0
2021-01-15 17:31:11,Calendar Email Utilities Utliities,G,3,4,2.0,2021-01-15 17:31:11,8.0
2021-01-15 17:45:42,Intelligence Email File Writing,G,3,4,2.0,2021-01-15 17:45:42,37.0
2021-01-15 18:00:13,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 18:00:13,42.0
2021-01-15 18:14:43,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 18:14:43,146.0
2021-01-15 18:29:14,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 18:29:14,47.0
2021-01-15 18:43:44,Calendar Email Utilities Portal,G,3,4,2.0,2021-01-15 18:43:44,28.0
2021-01-15 18:58:15, Social News,P,1,3,0.5,2021-01-15 18:58:15,137.0
2021-01-15 19:12:46,Utilities News Social,N,2,3,1.0,2021-01-15 19:12:46,144.0
2021-01-15 19:27:16,Utilities Shopping News,P,1,3,0.5,2021-01-15 19:27:16,153.0
2021-01-15 19:41:47,Utilities Shopping News,N,2,3,1.0,2021-01-15 19:41:47,30.0
2021-01-15 19:56:17,Utilities Shopping News,N,2,3,1.0,2021-01-15 19:56:17,20.0
2021-01-15 20:10:48,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 20:10:48,77.0
2021-01-15 20:25:19,Message NMU Portal Email Writing,G,3,5,2.5,2021-01-15 20:25:19,47.0
2021-01-15 20:39:49, Social News,N,2,3,1.0,2021-01-15 20:39:49,142.0
2021-01-15 20:54:20,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 20:54:20,148.0
2021-01-15 21:08:50,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-01-15 21:08:50,95.0
2021-01-15 21:23:21,Utilities Shopping News,N,2,3,1.0,2021-01-15 21:23:21,102.0
2021-01-15 21:37:52, Social News,N,2,3,1.0,2021-01-15 21:37:52,55.0
2021-01-15 21:52:22,Utilities News Social,N,2,3,1.0,2021-01-15 21:52:22,43.0
2021-01-15 22:06:53,Utilities News Social,P,1,3,0.5,2021-01-15 22:06:53,40.0
2021-01-15 22:21:23,Utilities Shopping News,N,2,3,1.0,2021-01-15 22:21:23,51.0
2021-01-15 22:35:54,Utilities News Social,P,1,3,0.5,2021-01-15 22:35:54,3.0
2021-01-15 22:50:25,Utilities Shopping News,N,2,3,1.0,2021-01-15 22:50:25,27.0
2021-01-15 23:04:55,News Shopping  Browsers Social ,N,2,6,2.0,2021-01-15 23:04:55,37.0
