start_timestamp,sequence,cat,class_product,size,class_weight,seconds
2021-01-16 19:09:15,Utilities News Social,P,1,3,0.5,24
2021-01-16 19:23:46,Utilities News Social,P,1,3,0.5,98
2021-01-16 19:38:16,Message NMU Portal Email Writing,G,3,5,2.5,48
2021-01-16 19:52:47,Presentation Meeting Email Project Email Utilities,G,3,6,3,37
2021-01-16 20:07:17,Message NMU Portal Email Writing,G,3,5,2.5,199
2021-01-16 20:21:48,Utilities News Social,P,1,3,0.5,22
2021-01-16 20:36:19,Presentation Meeting Email Project Email Utilities,G,3,6,3,138
2021-01-16 20:50:49,Social News,P,1,3,0.5,70
2021-01-16 21:05:20,Social News,P,1,3,0.5,59
2021-01-16 21:19:50,Utilities News Social,P,1,3,0.5,35
2021-01-16 21:34:21,Spreadsheet Utilities Browsers Email,G,3,5,2.5,49
2021-01-16 21:48:52,Social News,P,1,3,0.5,71
2021-01-16 22:03:22,Utilities Photos Music Social News,P,1,6,1,33
2021-01-16 22:17:53,Utilities Shopping News,N,2,3,1,102
2021-01-16 22:32:23,Utilities Shopping News,P,1,3,0.5,18
2021-01-16 22:46:54,Utilities Shopping News,P,1,3,0.5,25
2021-01-16 23:01:25,Utilities News Social,N,2,3,1,192
2021-01-16 23:15:55,Social News,N,2,3,1,136
2021-01-16 23:30:26,Presentation Meeting Email Project Email Utilities,G,3,6,3,90
2021-01-16 23:44:56,Message NMU Portal Email Writing,G,3,5,2.5,44
2021-01-16 23:59:27,Presentation Meeting Email Project Email Utilities,G,3,6,3,44
2021-01-17 00:13:58,Utilities News Social,P,1,3,0.5,8
2021-01-17 00:28:28,Presentation Meeting Email Project Email Utilities,G,3,6,3,52
2021-01-17 00:42:59,Utilities Shopping News,N,2,3,1,8
2021-01-17 00:57:29,Utilities News Social,N,2,3,1,41
2021-01-17 01:12:00,Utilities Shopping News,P,1,3,0.5,47
2021-01-17 01:26:31,Utilities News Social,P,1,3,0.5,41
2021-01-17 01:41:01,Utilities Photos Music Social News,N,2,6,2,117
2021-01-17 01:55:32,Calendar Email Utilities Portal,G,3,4,2,99
2021-01-17 02:10:02,Utilities News Social,P,1,3,0.5,123
2021-01-17 02:24:33,Intelligence Email File Writing,G,3,4,2,28
2021-01-17 02:39:04,Social News,P,1,3,0.5,137
2021-01-17 02:53:34,Utilities News Social,P,1,3,0.5,32
2021-01-17 03:08:05,Calendar Email Utilities Portal,G,3,4,2,50
2021-01-17 03:22:35,Utilities Shopping News,N,2,3,1,67
2021-01-17 03:37:06,Presentation Meeting Email Project Email Utilities,G,3,6,3,74
2021-01-17 03:51:37,Utilities Shopping News,P,1,3,0.5,79
2021-01-17 04:06:07,Intelligence Email File Writing,G,3,4,2,8
2021-01-17 04:20:38,Utilities Shopping News,N,2,3,1,20
2021-01-17 04:35:08,Utilities News Social,N,2,3,1,256
2021-01-17 04:49:39,Utilities News Social,N,2,3,1,13
2021-01-17 05:04:10,News Shopping  Browsers Social,N,2,6,2,14
2021-01-17 05:18:40,Utilities News Social,N,2,3,1,15
2021-01-17 05:33:11,Message NMU Portal Email Writing,G,3,5,2.5,145
2021-01-17 05:47:41,Search Shopping Social Utilities,P,1,4,0.6666666667,52
2021-01-17 06:02:12,Message NMU Portal Email Writing,G,3,5,2.5,48
2021-01-17 06:16:43,Intelligence Email File Writing,G,3,4,2,91
2021-01-17 06:31:13,Utilities Shopping News,N,2,3,1,45
2021-01-17 06:45:44,Intelligence Email File Writing,G,3,4,2,28
2021-01-17 07:00:14,Utilities Photos Music Social News,P,1,6,1,155
2021-01-17 07:14:45,News Shopping  Browsers Social,N,2,6,2,102
2021-01-17 07:29:16,Utilities Photos Music Social News,P,1,6,1,104
2021-01-17 07:43:46,Utilities News Social,N,2,3,1,86
2021-01-17 07:58:17,Calendar Email Utilities Portal,G,3,4,2,29
2021-01-17 08:12:47,Utilities News Social,P,1,3,0.5,204
2021-01-17 08:27:18,Utilities Shopping News,P,1,3,0.5,28
2021-01-17 08:41:49,Presentation Meeting Email Project Email Utilities,G,3,6,3,11
2021-01-17 08:56:19,Intelligence Email File Writing,G,3,4,2,36
2021-01-17 09:10:50,News Shopping  Browsers Social,N,2,6,2,56
2021-01-17 09:25:20,Social News,N,2,3,1,118
2021-01-17 09:39:51,Presentation Meeting Email Project Email Utilities,G,3,6,3,41
2021-01-17 09:54:22,Social News,P,1,3,0.5,2
2021-01-17 10:08:52,News Shopping  Browsers Social,N,2,6,2,88
2021-01-17 10:23:23,Utilities Shopping News,P,1,3,0.5,46
2021-01-17 10:37:53,Utilities News Social,P,1,3,0.5,21
2021-01-17 10:52:24,Utilities News Social,N,2,3,1,61
2021-01-17 11:06:55,Utilities Shopping News,N,2,3,1,98
2021-01-17 11:21:25,Utilities News Social,N,2,3,1,74
2021-01-17 11:35:56,Utilities News Social,N,2,3,1,133
2021-01-17 11:50:26,Social News,P,1,3,0.5,58
2021-01-17 12:04:57,Message NMU Portal Email Writing,G,3,5,2.5,111
2021-01-17 12:19:28,Intelligence Email File Writing,G,3,4,2,157
2021-01-17 12:33:58,Utilities News Social,P,1,3,0.5,166
2021-01-17 12:48:29,Utilities Shopping News,N,2,3,1,46
2021-01-17 13:02:59,Utilities Shopping News,P,1,3,0.5,5
2021-01-17 13:17:30,Calendar Email Utilities Utliities,G,3,4,2,139
2021-01-17 13:32:01,Message NMU Portal Email Writing,G,3,5,2.5,0
2021-01-17 13:46:31,Intelligence Email File Writing,G,3,4,2,65
2021-01-17 14:01:02,Social News,N,2,3,1,196
2021-01-17 14:15:32,Utilities Shopping News,N,2,3,1,171
2021-01-17 14:30:03,Utilities News Social,N,2,3,1,136
2021-01-17 14:44:34,Intelligence Email File Writing,G,3,4,2,85
2021-01-17 14:59:04,News Shopping  Browsers Social,P,1,6,1,39
2021-01-17 15:13:35,Utilities News Social,P,1,3,0.5,28
2021-01-17 15:28:05,Message NMU Portal Email Writing,G,3,5,2.5,63
2021-01-17 15:42:36,Utilities News Social,N,2,3,1,50
2021-01-17 15:57:07,Message NMU Portal Email Writing,G,3,5,2.5,88
2021-01-17 16:11:37,Social News,P,1,3,0.5,169
2021-01-17 16:26:08,Calendar Email Utilities Utliities,G,3,4,2,25
2021-01-17 16:40:38,Utilities Shopping News,P,1,3,0.5,123
2021-01-17 16:55:09,Message NMU Portal Email Writing,G,3,5,2.5,61
2021-01-17 17:09:40,Intelligence Email File Writing,G,3,4,2,71
2021-01-17 17:24:10,Social News,N,2,3,1,5
2021-01-17 17:38:41,Message NMU Portal Email Writing,G,3,5,2.5,5
2021-01-17 17:53:11,Presentation Meeting Email Project Email Utilities,G,3,6,3,82
2021-01-17 18:07:42,Utilities Shopping News,P,1,3,0.5,122
2021-01-17 18:22:13,Utilities Photos Music Social News,N,2,6,2,39
2021-01-17 18:36:43,Intelligence Email File Writing,G,3,4,2,77
2021-01-17 18:51:14,Utilities News Social,N,2,3,1,200
2021-01-17 19:05:44,Intelligence Email File Writing,G,3,4,2,160
2021-01-17 19:20:15,Utilities Shopping News,P,1,3,0.5,38
2021-01-17 19:34:46,Utilities Photos Music Social News,N,2,6,2,41
2021-01-17 19:49:16,Social News,P,1,3,0.5,73
2021-01-17 20:03:47,Presentation Meeting Email Project Email Utilities,G,3,6,3,126
2021-01-17 20:18:17,Social News,N,2,3,1,134
2021-01-17 20:32:48,Utilities Shopping News,P,1,3,0.5,18
2021-01-17 20:47:19,Utilities News Social,P,1,3,0.5,25
2021-01-17 21:01:49,Message NMU Portal Email Writing,G,3,5,2.5,29
2021-01-17 21:16:20,Utilities News Social,N,2,3,1,100
2021-01-17 21:30:50,Presentation Meeting Email Project Email Utilities,G,3,6,3,45
2021-01-17 21:45:21,Search Shopping Social Utilities,N,2,4,1.333333333,88
2021-01-17 21:59:52,Presentation Meeting Email Project Email Utilities,G,3,6,3,206
2021-01-17 22:14:22,Utilities News Social,N,2,3,1,118
2021-01-17 22:28:53,Utilities Shopping News,N,2,3,1,2
2021-01-17 22:43:23,Social News,P,1,3,0.5,118
2021-01-17 22:57:54,Intelligence Email File Writing,G,3,4,2,107
2021-01-17 23:12:25,Calendar Email Utilities Utliities,G,3,4,2,113
2021-01-17 23:26:55,Utilities Shopping News,P,1,3,0.5,95
2021-01-17 23:41:26,Social News,N,2,3,1,63
2021-01-17 23:55:56,Social News,N,2,3,1,61
2021-01-18 00:10:27,Presentation Meeting Email Project Email Utilities,G,3,6,3,48
2021-01-18 00:24:58,Intelligence Email File Writing,G,3,4,2,98
2021-01-18 00:39:28,Utilities Photos Music Social News,N,2,6,2,13
2021-01-18 00:53:59,Presentation Meeting Email Project Email Utilities,G,3,6,3,29
2021-01-18 01:08:29,Utilities Shopping News,P,1,3,0.5,120
2021-01-18 01:23:00,Utilities Shopping News,P,1,3,0.5,176
2021-01-18 01:37:31,Utilities Photos Music Social News,P,1,6,1,26
2021-01-18 01:52:01,Presentation Meeting Email Project Email Utilities,G,3,6,3,138
2021-01-18 02:06:32,Utilities News Social,N,2,3,1,52
2021-01-18 02:21:02,Utilities Photos Music Social News,P,1,6,1,31
2021-01-18 02:35:33,Presentation Meeting Email Project Email Utilities,G,3,6,3,22
2021-01-18 02:50:04,Utilities News Social,N,2,3,1,109
2021-01-18 03:04:34,Presentation Meeting Email Project Email Utilities,G,3,6,3,60
2021-01-18 03:19:05,Utilities News Social,P,1,3,0.5,11
2021-01-18 03:33:35,Utilities Shopping News,P,1,3,0.5,59
2021-01-18 03:48:06,Utilities Photos Music Social News,N,2,6,2,42
2021-01-18 04:02:37,News Shopping  Browsers Social,N,2,6,2,6
2021-01-18 04:17:07,Utilities News Social,P,1,3,0.5,19
2021-01-18 04:31:38,Message NMU Portal Email Writing,G,3,5,2.5,67
2021-01-18 04:46:08,Social News,N,2,3,1,63
2021-01-18 05:00:39,News Shopping  Browsers Social,N,2,6,2,27
2021-01-18 05:15:10,Utilities Shopping News,N,2,3,1,65
2021-01-18 05:29:40,Utilities Photos Music Social News,P,1,6,1,116
2021-01-18 05:44:11,Intelligence Email File Writing,G,3,4,2,31
2021-01-18 05:58:41,Calendar Email Utilities Utliities,G,3,4,2,27
2021-01-18 06:13:12,Utilities Shopping News,N,2,3,1,118
2021-01-18 06:27:43,Utilities News Social,P,1,3,0.5,79
2021-01-18 06:42:13,Utilities News Social,P,1,3,0.5,3
2021-01-18 06:56:44,Utilities Shopping News,P,1,3,0.5,54
2021-01-18 07:11:14,Social News,N,2,3,1,71
2021-01-18 07:25:45,Presentation Meeting Email Project Email Utilities,G,3,6,3,133
2021-01-18 07:40:16,Intelligence Email File Writing,G,3,4,2,1
2021-01-18 07:54:46,Social News,N,2,3,1,95
2021-01-18 08:09:17,Utilities Shopping News,N,2,3,1,50
2021-01-18 08:23:47,Social News,N,2,3,1,146
2021-01-18 08:38:18,Presentation Meeting Email Project Email Utilities,G,3,6,3,82
2021-01-18 08:52:49,Presentation Meeting Email Project Email Utilities,G,3,6,3,165
2021-01-18 09:07:19,Utilities News Social,N,2,3,1,8
2021-01-18 09:21:50,Utilities News Social,P,1,3,0.5,83
2021-01-18 09:36:20,Spreadsheet Utilities Browsers Email,G,3,5,2.5,97
2021-01-18 09:50:51,Utilities Photos Music Social News,P,1,6,1,30
2021-01-18 10:05:22,Utilities Shopping News,N,2,3,1,77
2021-01-18 10:19:52,Social News,N,2,3,1,2
2021-01-18 10:34:23,Utilities Photos Music Social News,N,2,6,2,235
2021-01-18 10:48:53,Utilities News Social,N,2,3,1,80
2021-01-18 11:03:24,Search Shopping Social Utilities,P,1,4,0.6666666667,45
2021-01-18 11:17:55,Message NMU Portal Email Writing,G,3,5,2.5,14
2021-01-18 11:32:25,Utilities News Social,P,1,3,0.5,21
2021-01-18 11:46:56,News Shopping  Browsers Social,N,2,6,2,89
2021-01-18 12:01:26,Calendar Email Utilities Utliities,G,3,4,2,119
2021-01-18 12:15:57,Utilities News Social,N,2,3,1,11
2021-01-18 12:30:28,Utilities News Social,N,2,3,1,55
2021-01-18 12:44:58,Spreadsheet Utilities Browsers Email,G,3,5,2.5,43
2021-01-18 12:59:29,Spreadsheet Utilities Browsers Email,G,3,5,2.5,50
2021-01-18 13:13:59,Utilities News Social,P,1,3,0.5,23
2021-01-18 13:28:30,News Shopping  Browsers Social,N,2,6,2,81
2021-01-18 13:43:01,Presentation Meeting Email Project Email Utilities,G,3,6,3,17
2021-01-18 13:57:31,Message NMU Portal Email Writing,G,3,5,2.5,108
2021-01-18 14:12:02,Intelligence Email File Writing,G,3,4,2,107
2021-01-18 14:26:32,Utilities Shopping News,N,2,3,1,46
2021-01-18 14:41:03,Utilities News Social,P,1,3,0.5,0
2021-01-18 14:55:34,Intelligence Email File Writing,G,3,4,2,46
2021-01-18 15:10:04,Message NMU Portal Email Writing,G,3,5,2.5,107
2021-01-18 15:24:35,Utilities News Social,P,1,3,0.5,58
2021-01-18 15:39:05,Utilities News Social,P,1,3,0.5,132
2021-01-18 15:53:36,Search Shopping Social Utilities,N,2,4,1.333333333,127
2021-01-18 16:08:07,Utilities Photos Music Social News,N,2,6,2,53
2021-01-18 16:22:37,Utilities Photos Music Social News,N,2,6,2,8
2021-01-18 16:37:08,News Shopping  Browsers Social,P,1,6,1,68
2021-01-18 16:51:38,Search Shopping Social Utilities,P,1,4,0.6666666667,102
2021-01-18 17:06:09,Utilities Photos Music Social News,N,2,6,2,44
2021-01-18 17:20:40,Search Shopping Social Utilities,P,1,4,0.6666666667,127
2021-01-18 17:35:10,Utilities News Social,P,1,3,0.5,146
2021-01-18 17:49:41,Utilities News Social,P,1,3,0.5,14
2021-01-18 18:04:11,Intelligence Email File Writing,G,3,4,2,53
2021-01-18 18:18:42,Calendar Email Utilities Utliities,G,3,4,2,192
2021-01-18 18:33:13,Message NMU Portal Email Writing,G,3,5,2.5,142
2021-01-18 18:47:43,Message NMU Portal Email Writing,G,3,5,2.5,12
2021-01-18 19:02:14,Spreadsheet Utilities Browsers Email,G,3,5,2.5,49
2021-01-18 19:16:44,Utilities News Social,N,2,3,1,89
2021-01-18 19:31:15,Utilities News Social,N,2,3,1,63
2021-01-18 19:45:46,Social News,N,2,3,1,54
2021-01-18 20:00:16,Intelligence Email File Writing,G,3,4,2,137
2021-01-18 20:14:47,Spreadsheet Utilities Browsers Email,G,3,5,2.5,145
2021-01-18 20:29:17,Utilities News Social,P,1,3,0.5,67
2021-01-18 20:43:48,Utilities Shopping News,P,1,3,0.5,93
2021-01-18 20:58:19,Utilities News Social,N,2,3,1,101
2021-01-18 21:12:49,News Shopping  Browsers Social,P,1,6,1,90
2021-01-18 21:27:20,Social News,P,1,3,0.5,79
2021-01-18 21:41:50,Utilities News Social,P,1,3,0.5,62
2021-01-18 21:56:21,Message NMU Portal Email Writing,G,3,5,2.5,90
2021-01-18 22:10:52,News Shopping  Browsers Social,N,2,6,2,55
2021-01-18 22:25:22,News Shopping  Browsers Social,P,1,6,1,131
2021-01-18 22:39:53,Presentation Meeting Email Project Email Utilities,G,3,6,3,89
2021-01-18 22:54:23,Search Shopping Social Utilities,P,1,4,0.6666666667,25
2021-01-18 23:08:54,Message NMU Portal Email Writing,G,3,5,2.5,55
2021-01-18 23:23:25,Utilities Photos Music Social News,P,1,6,1,127
2021-01-18 23:37:55,Utilities Shopping News,N,2,3,1,147
2021-01-18 23:52:26,Intelligence Email File Writing,G,3,4,2,46
2021-01-19 00:06:56,Presentation Meeting Email Project Email Utilities,G,3,6,3,81
2021-01-19 00:21:27,Utilities Photos Music Social News,P,1,6,1,198
2021-01-19 00:35:58,Social News,P,1,3,0.5,70
2021-01-19 00:50:28,Utilities Shopping News,N,2,3,1,76
2021-01-19 01:04:59,Calendar Email Utilities Utliities,G,3,4,2,69
2021-01-19 01:19:29,Utilities News Social,N,2,3,1,1
2021-01-19 01:34:00,Utilities Photos Music Social News,P,1,6,1,160
2021-01-19 01:48:31,Utilities News Social,P,1,3,0.5,194
2021-01-19 02:03:01,Social News,P,1,3,0.5,71
2021-01-19 02:17:32,Intelligence Email File Writing,G,3,4,2,46
2021-01-19 02:32:02,Search Shopping Social Utilities,P,1,4,0.6666666667,59
2021-01-19 02:46:33,Spreadsheet Utilities Browsers Email,G,3,5,2.5,83
2021-01-19 03:01:04,Utilities News Social,P,1,3,0.5,87
2021-01-19 03:15:34,Social News,N,2,3,1,137
2021-01-19 03:30:05,Message NMU Portal Email Writing,G,3,5,2.5,66
2021-01-19 03:44:35,Message NMU Portal Email Writing,G,3,5,2.5,210
2021-01-19 03:59:06,Social News,P,1,3,0.5,165
2021-01-19 04:13:37,Utilities Shopping News,P,1,3,0.5,34
2021-01-19 04:28:07,Message NMU Portal Email Writing,G,3,5,2.5,37
2021-01-19 04:42:38,Utilities Shopping News,N,2,3,1,6
2021-01-19 04:57:08,Utilities News Social,P,1,3,0.5,128
2021-01-19 05:11:39,Social News,P,1,3,0.5,143
2021-01-19 05:26:10,News Shopping  Browsers Social,P,1,6,1,17
2021-01-19 05:40:40,Social News,N,2,3,1,7
2021-01-19 05:55:11,News Shopping  Browsers Social,N,2,6,2,10
2021-01-19 06:09:41,Intelligence Email File Writing,G,3,4,2,160
2021-01-19 06:24:12,Social News,P,1,3,0.5,25
2021-01-19 06:38:43,Social News,N,2,3,1,78
2021-01-19 06:53:13,Utilities Shopping News,N,2,3,1,68
2021-01-19 07:07:44,Social News,P,1,3,0.5,26
2021-01-19 07:22:14,Utilities News Social,P,1,3,0.5,63
2021-01-19 07:36:45,Social News,N,2,3,1,17
2021-01-19 07:51:16,Utilities Shopping News,N,2,3,1,59
2021-01-19 08:05:46,Utilities News Social,N,2,3,1,61
2021-01-19 08:20:17,Message NMU Portal Email Writing,G,3,5,2.5,30
2021-01-19 08:34:47,News Shopping  Browsers Social,P,1,6,1,103
2021-01-19 08:49:18,Utilities News Social,P,1,3,0.5,55
2021-01-19 09:03:49,Utilities News Social,P,1,3,0.5,173
2021-01-19 09:18:19,Utilities Photos Music Social News,P,1,6,1,127
2021-01-19 09:32:50,Presentation Meeting Email Project Email Utilities,G,3,6,3,70
2021-01-19 09:47:20,Utilities News Social,P,1,3,0.5,33
2021-01-19 10:01:51,Search Shopping Social Utilities,N,2,4,1.333333333,23
2021-01-19 10:16:22,Utilities News Social,N,2,3,1,18
2021-01-19 10:30:52,Presentation Meeting Email Project Email Utilities,G,3,6,3,22
2021-01-19 10:45:23,Utilities News Social,P,1,3,0.5,41
2021-01-19 10:59:53,Utilities Shopping News,N,2,3,1,85
2021-01-19 11:14:24,Utilities Photos Music Social News,P,1,6,1,48
2021-01-19 11:28:55,Utilities Photos Music Social News,P,1,6,1,62
2021-01-19 11:43:25,Utilities Shopping News,P,1,3,0.5,32
2021-01-19 11:57:56,Utilities Shopping News,P,1,3,0.5,57
2021-01-19 12:12:26,Intelligence Email File Writing,G,3,4,2,22
2021-01-19 12:26:57,Utilities Shopping News,P,1,3,0.5,41
2021-01-19 12:41:28,Utilities News Social,N,2,3,1,56
2021-01-19 12:55:58,Search Shopping Social Utilities,P,1,4,0.6666666667,1
2021-01-19 13:10:29,Social News,N,2,3,1,72
2021-01-19 13:24:59,Search Shopping Social Utilities,P,1,4,0.6666666667,121
2021-01-19 13:39:30,Utilities Photos Music Social News,N,2,6,2,28
2021-01-19 13:54:01,Utilities Shopping News,P,1,3,0.5,23
2021-01-19 14:08:31,Search Shopping Social Utilities,N,2,4,1.333333333,21
2021-01-19 14:23:02,Message NMU Portal Email Writing,G,3,5,2.5,82
2021-01-19 14:37:32,Utilities News Social,P,1,3,0.5,16
2021-01-19 14:52:03,Intelligence Email File Writing,G,3,4,2,105
2021-01-19 15:06:34,Utilities Photos Music Social News,P,1,6,1,54
2021-01-19 15:21:04,Utilities Shopping News,P,1,3,0.5,128
2021-01-19 15:35:35,Social News,P,1,3,0.5,18
2021-01-19 15:50:05,Search Shopping Social Utilities,P,1,4,0.6666666667,165
2021-01-19 16:04:36,Message NMU Portal Email Writing,G,3,5,2.5,216
2021-01-19 16:19:07,Message NMU Portal Email Writing,G,3,5,2.5,32
2021-01-19 16:33:37,Utilities Photos Music Social News,N,2,6,2,49
2021-01-19 16:48:08,Utilities News Social,N,2,3,1,97
2021-01-19 17:02:38,Presentation Meeting Email Project Email Utilities,G,3,6,3,101
2021-01-19 17:17:09,Social News,N,2,3,1,193
2021-01-19 17:31:40,Utilities News Social,P,1,3,0.5,108
2021-01-19 17:46:10,Utilities News Social,N,2,3,1,8
2021-01-19 18:00:41,Message NMU Portal Email Writing,G,3,5,2.5,48
2021-01-19 18:15:11,Calendar Email Utilities Portal,G,3,4,2,30
2021-01-19 18:29:42,Calendar Email Utilities Utliities,G,3,4,2,124
2021-01-19 18:44:13,Intelligence Email File Writing,G,3,4,2,105
2021-01-19 18:58:43,Spreadsheet Utilities Browsers Email,G,3,5,2.5,103
2021-01-19 19:13:14,Calendar Email Utilities Portal,G,3,4,2,35
2021-01-19 19:27:44,Search Shopping Social Utilities,P,1,4,0.6666666667,47
2021-01-19 19:42:15,Utilities News Social,P,1,3,0.5,98
2021-01-19 19:56:46,News Shopping  Browsers Social,N,2,6,2,64
2021-01-19 20:11:16,Calendar Email Utilities Portal,G,3,4,2,106
2021-01-19 20:25:47,News Shopping  Browsers Social,P,1,6,1,120
2021-01-19 20:40:17,News Shopping  Browsers Social,N,2,6,2,39
2021-01-19 20:54:48,Social News,P,1,3,0.5,2
2021-01-19 21:09:19,Utilities Photos Music Social News,N,2,6,2,69
2021-01-19 21:23:49,Message NMU Portal Email Writing,G,3,5,2.5,145
2021-01-19 21:38:20,News Shopping  Browsers Social,P,1,6,1,53
2021-01-19 21:52:50,News Shopping  Browsers Social,N,2,6,2,94
2021-01-19 22:07:21,Utilities Photos Music Social News,N,2,6,2,34
2021-01-19 22:21:52,Search Shopping Social Utilities,P,1,4,0.6666666667,128
2021-01-19 22:36:22,Presentation Meeting Email Project Email Utilities,G,3,6,3,90
2021-01-19 22:50:53,Utilities News Social,P,1,3,0.5,101
2021-01-19 23:05:23,Social News,N,2,3,1,99
2021-01-19 23:19:54,Social News,P,1,3,0.5,93
2021-01-19 23:34:25,Social News,N,2,3,1,120
2021-01-19 23:48:55,Social News,N,2,3,1,162
2021-01-20 00:03:26,Utilities Photos Music Social News,N,2,6,2,5
2021-01-20 00:17:56,Spreadsheet Utilities Browsers Email,G,3,5,2.5,57
2021-01-20 00:32:27,Utilities Shopping News,P,1,3,0.5,16
2021-01-20 00:46:58,Intelligence Email File Writing,G,3,4,2,2
2021-01-20 01:01:28,Presentation Meeting Email Project Email Utilities,G,3,6,3,13
2021-01-20 01:15:59,Utilities News Social,N,2,3,1,82
2021-01-20 01:30:29,Social News,P,1,3,0.5,77
2021-01-20 01:45:00,Intelligence Email File Writing,G,3,4,2,79
2021-01-20 01:59:31,Utilities Photos Music Social News,N,2,6,2,37
2021-01-20 02:14:01,Utilities News Social,N,2,3,1,71
2021-01-20 02:28:32,Social News,N,2,3,1,89
2021-01-20 02:43:02,News Shopping  Browsers Social,P,1,6,1,84
2021-01-20 02:57:33,Social News,N,2,3,1,75
2021-01-20 03:12:04,Calendar Email Utilities Portal,G,3,4,2,78
